vehicle_type,age,OpModeID,meanBaseRate_TotalEnergy_(KJ/hr),meanBaseRate_CO2_(g/hr),meanBaseRate_NOX_(g/hr),meanBaseRate_CO_(g/hr),meanBaseRate_HC_(g/hr),meanBaseRate_PM_(g/hr),meanBaseRate_PM_2.5_(g/hr)
2,25,33,175027.5774,12578.64821,71.77817699,712.2763417,63.65676878,,
2,25,35,270271.1589,19423.48674,196.4126822,1228.263081,69.54619556,,
2,25,37,351257.3814,25243.69643,282.8290964,1529.870608,78.13757668,,
2,25,38,435587.0819,31304.19074,349.8968381,2100.959953,90.11803954,,
2,25,39,558572.288,40142.7273,423.5895088,3723.230324,133.3670269,,
2,25,40,684291.9487,49177.77999,566.7449658,15508.31267,209.9498648,,
2,26,0,82898.80498,5957.660617,11.02634983,565.4951613,135.2463675,,
2,26,1,67562.1417,4855.46578,13.18185772,716.3053698,59.00839195,,
2,26,11,94827.04994,6814.903797,16.14348195,722.7764681,70.77087514,,
2,26,12,118192.8338,8494.12475,36.03097176,1050.066134,74.806532,,
2,26,13,180284.9284,12956.47649,77.33562437,1576.293125,93.61573767,,
2,26,14,236022.2953,16962.13514,137.4653695,2114.196143,108.1818586,,
2,26,15,289773.0661,20825.02376,214.8384909,2615.666004,119.1030523,,
2,26,16,370252.8468,26608.83717,306.5276035,3161.806657,137.8835253,,
2,26,21,118640.4222,8526.291435,39.06029685,1084.066396,96.59325065,,
2,26,22,133201.0582,9572.71578,50.69144695,1282.982059,82.47854805,,
2,26,23,178652.9086,12839.18867,82.26779813,1567.80159,88.00138889,,
2,26,24,238418.7051,17134.35712,152.6714482,2179.815438,105.9203201,,
2,26,25,301739.6573,21685.02276,241.2267688,2595.363916,114.9826094,,
2,26,27,388181.7949,27897.33087,330.1521532,4252.234826,143.5983963,,
2,26,28,533572.3477,38346.06497,367.4548883,6566.979664,185.408407,,
2,26,29,714889.4248,51376.71855,376.1010372,7968.379954,214.5141291,,
2,26,30,849338.9347,61039.15639,502.5154976,18126.54813,458.0266684,,
2,26,33,184138.1785,13233.39672,90.87732952,1146.15745,98.19182612,,
2,26,35,291759.047,20967.74959,269.4834433,2079.096422,103.4919606,,
2,26,37,376487.9274,27056.93162,384.3597978,2692.038503,118.3025723,,
2,26,38,475778.948,34192.6461,462.8873669,3753.080098,135.8316503,,
2,26,39,628672.016,45180.56094,474.8897243,4708.636116,163.7318203,,
2,26,40,788587.6584,56673.16479,493.2441758,8473.509773,353.9034779,,
2,27,0,78354.67507,5631.089156,10.95955342,566.5768208,135.466661,,
2,27,1,69292.70481,4979.835579,13.18290351,718.502362,59.05412885,,
2,27,11,90768.30311,6523.2152,16.087323,724.4399679,70.80236025,,
2,27,12,115019.8873,8266.095668,36.01069275,1052.733435,74.88283549,,
2,27,13,176121.7062,12657.2796,77.25767785,1580.055555,93.6950001,,
2,27,14,232194.4421,16687.0401,137.4474077,2119.264612,108.2635617,,
2,27,15,287263.1503,20644.64449,214.9294944,2621.827262,119.1458643,,
2,27,16,370660.5913,26638.14041,306.4279606,3166.438189,137.6389975,,
2,27,21,118135.9127,8490.03402,38.99264343,1086.555515,96.57869032,,
2,27,22,133416.869,9588.225382,50.60371025,1286.324594,82.56094368,,
2,27,23,178238.2371,12809.38761,82.20912167,1572.033678,88.10663143,,
2,27,24,238097.0876,17111.24355,152.7605158,2186.001343,106.0947755,,
2,27,25,300648.6958,21606.619,241.4756562,2602.631795,115.1571636,,
2,27,27,389534.02,27994.51078,330.4995463,4264.526191,143.8227561,,
2,27,28,509687.0794,36629.51041,367.6687047,6586.301979,185.6582507,,
2,27,29,664856.9741,47781.05319,376.0288783,7989.592909,214.5081485,,
2,27,30,800765.2635,57548.32865,502.488896,18168.60896,458.349315,,
2,27,33,191299.27,13748.04048,90.54191329,1147.564406,98.28058683,,
2,27,35,299904.1154,21553.10849,269.7008456,2084.538025,103.7229784,,
2,27,37,385544.1558,27707.77255,384.7492224,2699.955597,118.5923324,,
2,27,38,475597.8179,34179.62888,463.2450216,3764.586034,136.1872245,,
2,27,39,606249.4222,43569.12391,474.9879339,4722.301802,164.147632,,
2,27,40,753636.1697,54161.31787,492.942986,8493.29701,354.7962767,,
2,28,0,83867.82131,6027.300588,10.69159191,570.9136358,136.3498433,,
2,28,1,70678.32942,5079.415798,13.18705597,727.3123882,59.23739419,,
2,28,11,93820.83858,6742.590743,15.86201286,731.1100898,70.92842271,,
2,28,12,128248.2369,9216.773032,35.92923634,1063.428841,75.18865536,,
2,28,13,214472.8451,15413.44803,76.94477962,1595.141926,94.01262821,,
2,28,14,296187.7726,21286.02732,137.3749203,2139.587895,108.5909329,,
2,28,15,392514.7911,28208.72886,215.2938277,2646.532208,119.3172052,,
2,28,16,527882.3603,37937.14456,306.0273012,3185.00552,136.6577332,,
2,28,21,147024.5681,10566.16533,38.72115447,1096.536107,96.51997778,,
2,28,22,205492.6483,14768.07124,50.2516282,1299.727671,82.89117502,,
2,28,23,271914.6514,19541.59906,81.97350149,1589.003915,88.52848599,,
2,28,24,350232.9856,25170.07652,153.1172837,2210.806548,106.794191,,
2,28,25,452968.3764,32553.3264,242.473191,2631.775554,115.8569466,,
2,28,27,581968.8127,41824.15749,331.8919108,4313.814267,144.7222217,,
2,28,28,787750.1287,56612.97432,368.5251617,6663.784377,186.6598006,,
2,28,29,1038645.434,74643.98309,375.7382364,8074.654329,214.4834718,,
2,28,30,1249290.194,89782.31941,502.3805825,18337.2604,459.6420091,,
2,28,33,346519.0764,24903.17026,89.19623857,1153.204151,98.63629867,,
2,28,35,570375.9513,40991.01721,270.5720004,2106.358093,104.6492788,,
2,28,37,733414.3551,52708.0435,386.3100051,2731.703102,119.7542057,,
2,28,38,918678.6099,66022.36757,464.6781202,3810.725293,137.6130274,,
2,28,39,1202203.132,86398.32932,475.3803377,4777.100934,165.8149633,,
2,28,40,1523691.677,109502.6388,491.733306,8572.638128,358.3762338,,
2,29,0,91968.18968,6609.447045,12.57614777,552.3403203,99.22483984,,
2,29,1,76843.29118,5522.471037,16.41494478,678.4806304,53.25767797,,
2,29,11,100186.5286,7200.071653,16.49810576,706.5000598,61.32806046,,
2,29,12,137733.255,9898.429647,36.17291381,983.9070184,66.53862582,,
2,29,13,236138.9711,16970.52024,72.15713662,1384.398083,85.18643403,,
2,29,14,329660.9781,23691.63496,128.1834279,1942.292158,98.41617316,,
2,29,15,444335.0309,31932.87665,198.4009429,2404.22733,112.9954311,,
2,29,16,602530.5445,43301.86058,294.6457118,3045.886197,128.8558433,,
2,29,21,164928.2705,11852.84471,38.73334634,1129.686344,89.35369575,,
2,29,22,239123.7689,17185.02771,44.44139459,1125.188615,70.99565048,,
2,29,23,315570.0037,22678.96363,73.27545739,1392.033512,81.79049272,,
2,29,24,403776.1702,29018.04661,143.5135387,2032.192808,98.30053127,,
2,29,25,523523.0191,37623.85325,229.10525,2372.366035,110.888061,,
2,29,27,672398.1198,48323.01018,311.3014253,3821.639498,140.4503128,,
2,29,28,928106.5739,66699.9239,356.9953308,6551.474465,185.8316684,,
2,29,29,1228214.655,88267.69072,388.187122,7485.765905,219.9022479,,
2,29,30,1479576.204,106332.2069,561.4037103,16294.76133,447.5733891,,
2,29,33,417192.5114,29982.23431,82.96895174,1056.999786,88.30103581,,
2,29,35,691505.0166,49696.15913,250.1098223,1797.846525,97.17471571,,
2,29,37,887687.231,63795.12054,367.1698684,2368.726653,111.6785134,,
2,29,38,1117809.302,80333.22624,421.6797086,3454.726269,127.1115776,,
2,29,39,1476713.531,106126.4761,453.4039307,5636.637793,170.3731119,,
2,29,40,1889468.03,135789.7653,470.6672902,7699.653334,352.9319422,,
2,30,0,102219.8571,7346.20019,12.23003839,558.1974807,99.70568771,,
2,30,1,67035.68701,4817.631237,16.48987358,690.1416106,53.39430475,,
2,30,11,97278.47042,6991.079211,16.18684111,715.5928115,61.30490982,,
2,30,12,112575.7156,8090.4412,36.06071067,997.6315199,66.79495823,,
2,30,13,212941.8269,15303.41886,71.60383976,1401.652357,85.45605282,,
2,30,14,286832.6453,20613.70553,127.8828051,1967.385139,98.67106105,,
2,30,15,357156.9379,25667.67788,198.5657973,2434.67757,113.1076314,,
2,30,16,474983.9413,34135.51162,293.8253439,3069.690828,127.2745615,,
2,30,21,120560.6266,8664.290121,38.34220291,1144.786137,89.1161309,,
2,30,22,155294.7683,11160.51703,43.80973292,1140.788554,71.21788805,,
2,30,23,221092.6934,15889.19445,72.75009092,1412.298162,82.25497504,,
2,30,24,290520.9769,20878.77362,143.8230583,2064.147105,99.12775049,,
2,30,25,359730.5466,25852.63455,230.2583944,2408.851171,111.7910861,,
2,30,27,468489.4322,33668.77291,312.8697402,3882.201642,141.6561696,,
2,30,28,630847.5835,45336.91172,357.9844591,6660.803046,187.2583018,,
2,30,29,828952.211,59574.03055,388.0343247,7595.847549,219.9826294,,
2,30,30,988250.7026,71022.28183,562.5084667,16494.34102,449.1801136,,
2,30,33,240880.2038,17311.25683,80.8958075,1063.078603,88.593348,,
2,30,35,387387.0778,27840.21721,250.9292923,1822.722804,98.35082989,,
2,30,37,500712.9612,35984.57046,369.0120529,2406.754658,113.1814728,,
2,30,38,622360.6983,44726.98759,422.8284311,3513.655455,128.9433103,,
2,30,39,808266.0968,58087.38852,453.5010162,5734.010113,172.8747,,
2,30,40,1019180.285,73245.08775,468.4738517,7795.421299,357.9779148,,
3,0,0,69974.15771,5131.438115,1.824615286,14.23675559,0.520911818,,
3,0,1,53940.67698,3955.649555,0.770428482,4.98087466,0.270020441,,
3,0,11,87268.02082,6399.654714,2.134181156,21.00860224,0.825579901,,
3,0,12,109180.1321,8006.542838,1.998632329,9.166145918,0.621800139,,
3,0,13,157090.3627,11519.95967,4.408404286,24.35056216,1.287231891,,
3,0,14,199046.0856,14596.71261,6.649299006,33.46703094,1.557076991,,
3,0,15,240033.075,17602.4251,7.651400988,47.59136553,2.048160503,,
3,0,16,299844.6532,21988.6074,12.16715043,63.72456046,2.95577037,,
3,0,21,116714.0654,8559.031268,4.166929124,24.95260521,0.651034385,,
3,0,22,125330.9212,9190.934012,7.088230936,28.52888106,1.020176456,,
3,0,23,154790.505,11351.30344,6.959028857,31.80569016,1.166916182,,
3,0,24,200541.3258,14706.36356,9.619845823,45.03093133,1.524481536,,
3,0,25,257528.1564,18885.39771,9.712926921,40.19662005,1.272060513,,
3,0,27,354649.8177,26007.65271,9.687970675,52.42720634,1.210720744,,
3,0,28,473411.4105,34716.83598,16.79588475,207.6876164,4.187054252,,
3,0,29,648836.5198,47581.3437,21.31196583,243.5698057,5.851044024,,
3,0,30,764103.8717,56034.28265,26.88973077,970.3384678,8.85160061,,
3,0,33,168670.6735,12369.18244,9.942151998,43.60095227,0.349604077,,
3,0,35,258146.1883,18930.72004,12.1797084,53.05488939,0.364934223,,
3,0,37,341389.5242,25035.2312,14.94103908,58.55019836,0.666815903,,
3,0,38,443397.9969,32515.85237,20.33327457,96.19625954,1.38540612,,
3,0,39,580777.9437,42590.38157,27.23706011,187.9277966,2.318627711,,
3,0,40,768450.2775,56353.01907,32.44851707,409.7277223,3.378616112,,
3,1,0,74901.63143,5492.78618,1.824615286,14.23675559,0.520911818,,
3,1,1,57740.7779,4234.323616,0.770428482,4.98087466,0.270020441,,
3,1,11,93414.75914,6850.415514,2.134181156,21.00860224,0.825579901,,
3,1,12,116871.1531,8570.551032,1.998632329,9.166145918,0.621800139,,
3,1,13,168150.4513,12331.03281,4.408404286,24.35056216,1.287231891,,
3,1,14,213056.0079,15624.10689,6.649299006,33.46703094,1.557076991,,
3,1,15,256922.2138,18840.96192,7.651400988,47.59136553,2.048160503,,
3,1,16,320937.7519,23535.4346,12.16715043,63.72456046,2.95577037,,
3,1,21,124936.9503,9162.042813,4.166929124,24.95260521,0.651034385,,
3,1,22,134157.1812,9838.193064,7.088230936,28.52888106,1.020176456,,
3,1,23,165687.0119,12150.3806,6.959028857,31.80569016,1.166916182,,
3,1,24,214654.0453,15741.2963,9.619845823,45.03093133,1.524481536,,
3,1,25,275649.9681,20214.33053,9.712926921,40.19662005,1.272060513,,
3,1,27,379594.6841,27836.94287,9.687970675,52.42720634,1.210720744,,
3,1,28,506731.1229,37160.2815,16.79588475,207.6876164,4.187054252,,
3,1,29,694518.7171,50931.37143,21.31196583,243.5698057,5.851044024,,
3,1,30,817925.8223,59981.2256,26.88973077,970.3384678,8.85160061,,
3,1,33,180547.7766,13240.16998,9.942151998,43.60095227,0.349604077,,
3,1,35,276322.5273,20263.65154,12.1797084,53.05488939,0.364934223,,
3,1,37,365416.3666,26797.19961,14.94103908,58.55019836,0.666815903,,
3,1,38,474617.0703,34805.25103,20.33327457,96.19625954,1.38540612,,
3,1,39,621686.7738,45590.36237,27.23706011,187.9277966,2.318627711,,
3,1,40,822582.4076,60322.70852,32.44851707,409.7277223,3.378616112,,
3,2,0,74754.58669,5482.002899,1.831196007,14.31296856,0.521558368,,
3,2,1,57627.34339,4226.005086,0.77152573,5.11149866,0.270027343,,
3,2,11,93231.24373,6836.957718,2.152129553,21.21866616,0.825957748,,
3,2,12,116641.4236,8553.704203,2.017602442,9.257099124,0.622144287,,
3,2,13,167819.7124,12306.77863,4.452768891,24.6651664,1.288094494,,
3,2,14,212637.6678,15593.42862,6.72969002,33.9247915,1.558274177,,
3,2,15,256418.0604,18803.99067,7.796577501,48.26392761,2.049872301,,
3,2,16,320307.5602,23489.22055,12.47690978,64.88366632,2.958608467,,
3,2,21,124691.1308,9144.01605,4.197984615,25.13995541,0.651673516,,
3,2,22,133894.3778,9818.920815,7.131974289,28.82953168,1.020939569,,
3,2,23,165361.6363,12126.51972,7.021205988,32.23019804,1.167989832,,
3,2,24,214233.0236,15710.42137,9.733603031,45.86528732,1.526383732,,
3,2,25,275109.1652,20174.67166,9.8988022,40.79329096,1.274112883,,
3,2,27,378850.0746,27782.33817,9.949772885,53.54698109,1.214322222,,
3,2,28,505737.1184,37087.38784,16.98288633,207.691192,4.187125763,,
3,2,29,693155.5364,50831.40484,21.56574091,243.5733812,5.851133413,,
3,2,30,816318.6098,59863.36336,27.18212186,970.3563455,8.851743632,,
3,2,33,180192.9027,13214.1459,9.993427259,43.95269759,0.350765507,,
3,2,35,275779.9366,20223.86156,12.35144236,53.82300821,0.36645446,,
3,2,37,364699.4676,26744.62701,15.21967322,59.48261397,0.668761899,,
3,2,38,473684.744,34736.88044,20.50415933,96.19751099,1.385432937,,
3,2,39,620465.7215,45500.81854,27.54098237,187.9304783,2.318672405,,
3,2,40,820966.2563,60204.19076,32.77496533,409.7357673,3.378678685,,
3,3,0,75342.94443,5525.149132,1.838370539,14.39787908,0.52227634,,
3,3,1,58081.08144,4259.279209,0.772722022,5.257041667,0.270035007,,
3,3,11,93965.21598,6890.782348,2.171696783,21.45272205,0.826377429,,
3,3,12,117559.4476,8621.025961,2.038283457,9.35843932,0.622526514,,
3,3,13,169140.8804,12403.66428,4.501136331,25.01574966,1.289052475,,
3,3,14,214310.1341,15716.07614,6.817334942,34.43493395,1.559603658,,
3,3,15,258434.6739,18951.87565,7.954849487,49.01327476,2.051772709,,
3,3,16,322826.5394,23673.94568,12.81462105,66.17506776,2.96176032,,
3,3,21,125672.6209,9215.991989,4.231843343,25.34868743,0.652383264,,
3,3,22,134948.2729,9896.206454,7.179664161,29.16446295,1.021787154,,
3,3,23,166663.1387,12221.96323,7.088992273,32.70315471,1.16918219,,
3,3,24,215918.0044,15833.98663,9.85763013,46.79493188,1.528495098,,
3,3,25,277272.3766,20333.30715,10.1014379,41.45816559,1.276393193,,
3,3,27,381828.6148,28000.76445,10.23520058,54.79467135,1.218321482,,
3,3,28,509714.9244,37379.0936,17.19219044,207.6885103,4.18707213,,
3,3,29,698610.0471,51231.40229,21.84972945,243.5706996,5.851061902,,
3,3,30,822745.6717,60334.68122,27.50946402,970.3420433,8.851627427,,
3,3,33,181611.5045,13318.17669,10.0493275,44.34457852,0.352055389,,
3,3,35,277950.2991,20383.02147,12.53867635,54.67872815,0.368142659,,
3,3,37,367567.9574,26954.98293,15.52345246,60.52149177,0.670923323,,
3,3,38,477413.1551,35010.29724,20.69541582,96.19652771,1.385415059,,
3,3,39,625349.931,45858.9939,27.88101774,187.9286905,2.31863665,,
3,3,40,827429.9676,60678.19624,33.14038715,409.7295101,3.37863399,,
3,4,0,82431.01764,6044.941156,1.898928479,17.61158881,0.558511829,,
3,4,1,63542.37444,4659.774019,0.78281966,10.76543597,0.270421796,,
3,4,11,102803.2351,7538.903736,2.336860654,30.31097433,0.847554106,,
3,4,12,128616.3925,9431.868569,2.212853722,13.19380416,0.641814314,,
3,4,13,185056.825,13570.83352,4.909394209,38.28320776,1.337397836,,
3,4,14,234485.0748,17195.57176,7.557129099,53.74043346,1.626700844,,
3,4,15,282770.8955,20736.53186,9.290802353,77.37494251,2.147688786,,
3,4,16,353235.1246,25903.90855,15.66517943,115.0521138,3.120822504,,
3,4,21,137489.0651,10082.53121,4.517633065,33.24887841,0.688202916,,
3,4,22,147642.26,10827.09882,7.582204725,41.84249064,1.064558849,,
3,4,23,182348.7663,13372.24256,7.661161683,50.60435461,1.229357099,,
3,4,24,236247.613,17324.82456,10.90448142,81.9785817,1.635082422,,
3,4,25,303380.8989,22247.93208,11.8118945,66.6214985,1.391440283,,
3,4,27,417801.2222,30638.7556,12.64442809,102.0150729,1.420145528,,
3,4,28,557698.2579,40897.87131,23.2168414,364.3443453,6.955294402,,
3,4,29,764349.0526,56052.26258,30.02353985,412.2046472,9.29327648,,
3,4,30,900122.7304,66008.99873,36.93159041,1727.526811,14.90785949,,
3,4,33,198698.2396,14571.20391,10.52117754,59.17643176,0.41715223,,
3,4,35,304102.9049,22300.87918,14.11901846,87.06727645,0.453344672,,
3,4,37,402172.2283,29492.6294,18.0875373,99.83911005,0.78000281,,
3,4,38,522334.5388,38304.53197,26.20056531,149.4368247,2.369720932,,
3,4,39,684163.5751,50171.99436,37.67035374,318.7833134,4.120046457,,
3,4,40,905240.8186,66384.32519,43.65708063,727.9450552,5.704363329,,
3,5,0,82442.74983,6045.801517,1.927401526,17.90553527,0.561718924,,
3,5,1,63549.17268,4660.272557,0.787567194,11.2693212,0.27045603,,
3,5,11,102815.6976,7539.817652,2.414514579,31.12119531,0.849428412,,
3,5,12,128631.9451,9433.009092,2.294929716,13.5446109,0.643521463,,
3,5,13,185086.5259,13573.01159,5.101343463,39.49666207,1.341676882,,
3,5,14,234527.2382,17198.66374,7.904950248,55.50622179,1.632638948,,
3,5,15,282829.4034,20740.82244,9.918920276,79.96900838,2.15617805,,
3,5,16,353314.2672,25909.71234,17.00539615,119.5227208,3.134901256,,
3,5,21,137504.4136,10083.65677,4.652000671,33.97149828,0.691373272,,
3,5,22,147661.8988,10828.539,7.771465161,43.00213284,1.068344111,,
3,5,23,182378.6714,13374.4356,7.930177577,52.24169109,1.234683784,,
3,5,24,236292.8665,17328.14315,11.39666564,85.19667149,1.644516526,,
3,5,25,303440.6069,22252.31067,12.61608174,68.9230839,1.401622573,,
3,5,27,417898.9054,30645.91903,13.77714636,106.3341658,1.438008112,,
3,5,28,557800.1293,40905.34188,24.11064101,365.1416943,6.95280939,,
3,5,29,764468.3666,56061.01227,31.23618967,413.0636745,9.290192563,,
3,5,30,900232.672,66017.06111,38.32936464,1731.379472,14.90240676,,
3,5,33,198727.0465,14573.31641,10.74302291,60.5329977,0.422914238,,
3,5,35,304149.2565,22304.2783,14.86204582,90.02971399,0.46088552,,
3,5,37,402246.3909,29498.06799,19.29307176,103.4354043,0.789657705,,
3,5,38,522414.7795,38310.41629,27.01731169,149.7076731,2.368835982,,
3,5,39,684246.9059,50178.10529,39.1226552,319.4492607,4.118428518,,
3,5,40,905345.678,66392.01487,45.21727449,729.5647821,5.702280568,,
3,6,0,82384.07864,6041.498963,3.273933709,25.72761986,1.506539162,,
3,6,1,63514.89291,4657.758707,1.46105944,16.49406803,0.655980011,,
3,6,11,102751.8014,7535.131931,4.602969504,47.88549532,2.579966971,,
3,6,12,128552.5983,9427.190327,4.032251278,23.38187304,1.785409514,,
3,6,13,184939.5031,13562.22992,8.117676236,75.66127825,4.570802224,,
3,6,14,234315.221,17183.11582,12.60719226,108.3391162,5.337864428,,
3,6,15,282540.2356,20719.61681,15.05142024,160.1949454,6.922439067,,
3,6,16,352921.134,25880.88257,24.92884954,247.3170011,11.0851791,,
3,6,21,137430.3531,10078.22566,7.030508865,53.21888549,1.836806822,,
3,6,22,147563.1174,10821.29503,11.22205048,65.52267075,2.728901522,,
3,6,23,182226.3623,13363.26626,11.45627824,79.10765341,3.483577635,,
3,6,24,236065.3988,17311.46218,15.96337534,125.320995,4.386306473,,
3,6,25,303141.0707,22230.34468,20.61742778,130.1530072,4.138249359,,
3,6,27,417412.0729,30610.21798,21.61353408,188.9532001,3.941449253,,
3,6,28,557291.7682,40868.06207,32.66020112,505.1068697,11.94203258,,
3,6,29,763869.3963,56017.08779,42.01948288,617.6380757,16.47679338,,
3,6,30,899684.0373,65976.8279,50.85325674,2153.200586,23.52265736,,
3,6,33,198582.0157,14562.68082,19.30710627,105.6086,0.779927197,,
3,6,35,303918.5966,22287.36324,25.3250212,152.3709175,1.041561548,,
3,6,37,401872.6922,29470.66342,31.26288065,173.4543367,1.938882896,,
3,6,38,522013.3719,38280.97973,38.58995332,205.4697446,3.658180243,,
3,6,39,683827.9536,50147.38212,55.49612741,413.8979466,6.159699449,,
3,6,40,904820.8704,66353.52898,61.65944901,911.4837818,8.907170417,,
3,7,0,82275.45251,6033.533047,3.424383273,27.7476034,1.645923274,,
3,7,1,63451.24441,4653.091151,1.48614572,19.95636829,0.657467835,,
3,7,11,102633.1771,7526.432816,5.013295841,53.45335112,2.661425288,,
